.obsidian/app.json	777	2	1783970280.1215862000
.obsidian/appearance.json	777	2	1783970280.1236060000
.obsidian/core-plugins.json	777	696	1783970279.6792161000
.obsidian/graph.json	777	510	1783970323.1800000000
.obsidian/workspace.json	777	4810	1783970320.0849688000
README.md	777	2543	1783297836.6972740000
decisions/DECISIONS.md	777	770	1783403423.3715401000
inbox/README.md	777	689	1783284922.0000000000
inbox/distilled_packets/.gitkeep	777	1	1783284923.5513156000
inbox/source_notes/.gitkeep	777	1	1783284923.2396063000
index/MEMORY_INDEX.md	777	3042	1783297837.1707809000
memory/agentic_os.md	777	904	1783403423.3823496000
memory/clients.md	777	1166	1783297178.0000000000
memory/company.md	777	703	1783403423.3892571000
memory/delivery_model.md	777	1171	1783297180.0000000000
memory/ideal_clients.md	777	926	1783403423.3976227000
memory/marketing_voice.md	777	1335	1783297182.0000000000
memory/north_shore_sales_coach.md	777	1165	1783403423.4064305000
memory/offers.md	777	1472	1783297185.0000000000
memory/positioning.md	777	814	1783403423.4137858000
memory/sales_and_revenue.md	777	1783	1783297187.0000000000
memory/website_and_content.md	777	1348	1783297190.0000000000
operating_context/active_projects.md	777	1049	1783297188.0000000000
operating_context/current_priorities.md	777	783	1783297189.0000000000
operating_context/obsidian_registry_backups/20260625-214638/C__Users_Admin_AppData_Roaming_obsidian_obsidian.json.bak	777	197	1782439244.6403444000
operating_context/obsidian_registry_backups/20260625-214653/C__Users_Admin_AppData_Roaming_obsidian_obsidian.json.bak	777	15	1782449198.3233784000
operating_context/obsidian_registry_backups/20260625-214719/C__Users_Admin_AppData_Roaming_obsidian_obsidian.json.bak	777	15	1782449213.4465288000
operating_context/old_vault_archive_plan.md	777	999	1782449239.0000000000
operating_context/protected_paths.md	777	1035	1783284921.0000000000
